Name,Unknotting,Genus,Bridge,Nakanishi,Tunnel,Symmetry type,Symmetry group,Montesinos?,Montesinos fractions
12n_355,2,3,3,2,2,reversible,D1,N,['n/a']
12n_356,2,3,3,2,2,negative amphicheiral,D1,N,['n/a']
12n_357,2,3,3,2,2,chiral,1,N,['n/a']
12n_358,1,2,3,1,2,chiral,1,N,['n/a']
12n_359,[1; 2],2,3,1,2,chiral,1,N,['n/a']
12n_360,1,2,3,1,2,chiral,1,N,['n/a']
12n_361,[2; 3],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_362,1,3,3,1,2,chiral,1,N,['n/a']
12n_363,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_364,2,3,3,1,2,chiral,1,N,['n/a']
12n_365,2,3,3,1,2,chiral,1,N,['n/a']
12n_366,3,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_367,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_368,3,4,3,1,2,chiral,1,N,['n/a']
12n_369,1,4,3,1,2,chiral,1,N,['n/a']
12n_370,1,3,3,1,,reversible,D1,N,['n/a']
12n_371,1,3,3,1,,reversible,D1,N,['n/a']
12n_372,1,3,3,1,2,chiral,1,N,['n/a']
12n_373,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_374,4,4,3,1,,reversible,D1,N,['n/a']
12n_375,2,3,3,1,,reversible,D1,N,['n/a']
12n_376,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_377,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_378,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_379,2,3,3,2,2,reversible,D1,Y,"['2/3', '-2/3', '7/12']"
12n_380,2,3,3,2,2,reversible,D2,Y,"['2/3', '2/3', '-7/12']"
12n_381,1,2,3,1,2,chiral,1,N,['n/a']
12n_382,[1; 2],2,3,1,2,chiral,1,N,['n/a']
12n_383,[1; 2],2,3,1,,reversible,D1,N,['n/a']
12n_384,2,3,3,1,2,chiral,1,N,['n/a']
12n_385,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_386,4,4,3,2,2,reversible,D2,Y,"['2/3', '-1/3', '-5/12']"
12n_387,3,4,3,2,2,reversible,D2,Y,"['2/3', '-1/3', '-7/12']"
12n_388,2,3,3,2,2,reversible,D1,Y,"['2/3', '-2/3', '5/12']"
12n_389,2,3,3,2,2,reversible,D2,Y,"['2/3', '2/3', '-5/12']"
12n_390,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_391,2,3,3,1,,reversible,D1,N,['n/a']
12n_392,1,3,3,1,,reversible,D1,N,['n/a']
12n_393,2,2,3,2,2,chiral,1,N,['n/a']
12n_394,2,2,3,2,2,reversible,D1,N,['n/a']
12n_395,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_396,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_397,2,3,3,2,2,reversible,D1,N,['n/a']
12n_398,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_399,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_400,1,3,3,1,2,chiral,1,N,['n/a']
12n_401,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_402,3,3,3,2,2,reversible,D2,Y,"['2/3', '-1/3', '-4/9']"
12n_403,2,3,3,2,2,reversible,D2,N,['n/a']
12n_404,[2; 3],2,3,1,1,reversible,D2,Y,"['2/3', '-1/3', '-4/11']"
12n_405,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_406,[3; 4],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_407,2,3,3,1,2,chiral,1,N,['n/a']
12n_408,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_409,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_410,2,3,3,1,2,chiral,1,N,['n/a']
12n_411,[1; 2],2,3,1,,reversible,D1,N,['n/a']
12n_412,1,3,3,1,2,chiral,1,N,['n/a']
12n_413,2,3,3,1,2,chiral,1,N,['n/a']
12n_414,2,2,3,2,2,reversible,D1,N,['n/a']
12n_415,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_416,[2; 3],4,3,1,,reversible,D1,N,['n/a']
12n_417,4,4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_418,3,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_419,3,4,3,1,2,chiral,1,N,['n/a']
12n_420,2,3,3,2,2,reversible,D1,N,['n/a']
12n_421,[1; 2],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_422,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_423,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_424,1,4,3,1,2,chiral,1,N,['n/a']
12n_425,2,4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_426,4,4,3,1,,reversible,D2,N,['n/a']
12n_427,2,4,3,1,2,chiral,1,N,['n/a']
12n_428,3,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_429,1,2,3,1,2,chiral,1,N,['n/a']
12n_430,1,2,3,0,2,chiral,1,N,['n/a']
12n_431,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_432,[2; 3],2,3,1,,reversible,D1,N,['n/a']
12n_433,2,3,3,1,,reversible,D1,N,['n/a']
12n_434,1,3,3,1,2,chiral,1,N,['n/a']
12n_435,1,3,3,1,2,chiral,1,N,['n/a']
12n_436,2,3,3,2,2,reversible,D1,N,['n/a']
12n_437,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_438,2,3,3,1,,reversible,D1,N,['n/a']
12n_439,[1; 2; 3],3,3,1,,reversible,D1,N,['n/a']
12n_440,2,3,3,2,2,chiral,1,N,['n/a']
12n_441,[2; 3],3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_442,2,2,3,2,2,reversible,D1,N,['n/a']
12n_443,[1; 2; 3],2,3,1,,reversible,D1,N,['n/a']
12n_444,[1; 2],2,3,"[1, 2]",2,chiral,Z2,Y,"['2/3', '-2/3', '3/11']"
12n_445,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_446,1,3,3,1,,reversible,D1,N,['n/a']
12n_447,1,3,3,1,2,chiral,Z2,Y,"['2/3', '3/5', '-4/7']"
12n_448,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_449,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_450,1,3,3,1,,reversible,D1,N,['n/a']
12n_451,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_452,[1; 2],2,3,1,,reversible,D1,N,['n/a']
12n_453,[3; 4],3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_454,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_455,2,3,3,1,2,chiral,1,N,['n/a']
12n_456,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_457,[1; 2],2,3,1,2,reversible,D1,Y,"['2/3', '-1/4', '-2/7']"
12n_458,[1; 2],4,3,1,,reversible,D1,N,['n/a']
12n_459,2,4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_460,2,3,3,2,2,reversible,D1,N,['n/a']
12n_461,1,3,3,1,2,chiral,1,N,['n/a']
12n_462,2,2,3,2,2,negative amphicheiral,D1,N,['n/a']
12n_463,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_464,1,2,3,1,,reversible,D2,N,['n/a']
12n_465,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_466,2,4,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '-4/5']"
12n_467,1,4,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '4/5']"
12n_468,1,4,3,1,2,reversible,D1,Y,"['2/3', '3/4', '-4/5']"
12n_469,2,3,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '-4/7']"
12n_470,[1; 2],3,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '4/7']"
12n_471,[1; 2],3,3,1,2,reversible,D1,Y,"['2/3', '3/4', '-4/7']"
12n_472,5,5,3,1,2,reversible,D1,Y,"['2/3', '-1/4', '-1/5']"
12n_473,4,4,3,1,2,reversible,D1,Y,"['2/3', '-1/4', '-3/7']"
12n_474,4,4,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '-1/5']"
12n_475,[1; 2],3,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '1/5']"
12n_476,2,3,3,1,2,reversible,D1,Y,"['2/3', '3/4', '-1/5']"
12n_477,[3; 4],3,3,"[1, 2]",2,reversible,D1,Y,"['2/3', '-3/4', '-3/7']"
12n_478,[1; 2],2,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '3/7']"
12n_479,[1; 2],2,3,1,2,reversible,D1,Y,"['2/3', '3/4', '-3/7']"
12n_480,2,3,3,2,2,reversible,D2,N,['n/a']
12n_481,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_482,1,3,3,1,,reversible,D1,N,['n/a']
12n_483,1,2,3,1,,reversible,D2,N,['n/a']
12n_484,1,3,3,1,2,chiral,1,N,['n/a']
12n_485,1,3,3,1,2,chiral,1,N,['n/a']
12n_486,2,3,3,1,,reversible,D1,N,['n/a']
12n_487,1,3,3,1,,reversible,D1,N,['n/a']
12n_488,1,3,3,1,,reversible,D1,N,['n/a']
12n_489,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_490,[1; 2],2,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_491,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_492,1,3,3,1,2,chiral,1,N,['n/a']
12n_493,1,3,3,1,2,chiral,1,N,['n/a']
12n_494,3,4,3,2,2,reversible,D2,N,['n/a']
12n_495,2,3,3,2,2,reversible,D1,N,['n/a']
12n_496,3,3,3,2,2,reversible,D2,N,['n/a']
12n_497,2,3,3,"[1, 2]",2,reversible,D2,Y,"['2/3', '2/3', '-3/11']"
12n_498,2,2,3,2,2,chiral,1,N,['n/a']
12n_499,1,3,3,1,,reversible,D1,N,['n/a']
12n_500,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '-4/7', '4/5']"
12n_501,[1; 2],2,3,1,1,reversible,D1,Y,"['1/2', '4/7', '-4/7']"
12n_502,4,4,3,1,1,reversible,D1,Y,"['1/2', '-4/7', '1/5']"
12n_503,3,3,3,1,1,reversible,D2,Y,"['1/2', '-4/7', '3/7']"
12n_504,1,4,3,1,2,chiral,1,N,['n/a']
12n_505,2,3,3,2,2,reversible,D1,N,['n/a']
12n_506,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_507,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_508,2,4,3,2,2,reversible,D1,N,['n/a']
12n_509,[2; 3],4,3,2,2,reversible,D2,N,['n/a']
12n_510,2,3,3,2,2,reversible,D2,N,['n/a']
12n_511,1,3,3,1,,reversible,D1,N,['n/a']
12n_512,2,3,3,1,2,chiral,1,N,['n/a']
12n_513,2,3,3,1,2,chiral,1,N,['n/a']
12n_514,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_515,2,3,3,1,2,chiral,1,N,['n/a']
12n_516,2,3,3,1,2,chiral,1,N,['n/a']
12n_517,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_518,4,4,3,2,2,reversible,D4,N,['n/a']
12n_519,[1; 2],2,3,1,,reversible,D1,N,['n/a']
12n_520,[1; 2],2,3,1,2,chiral,1,N,['n/a']
12n_521,[1; 2],4,3,1,,reversible,D1,N,['n/a']
12n_522,[1; 2; 3],3,3,1,2,reversible,D1,Y,"['2/3', '-1/4', '-4/5']"
12n_523,[1; 2],2,3,1,2,reversible,D1,Y,"['2/3', '-1/4', '-4/7']"
12n_524,[1; 2; 3],3,3,1,,reversible,D1,N,['n/a']
12n_525,[1; 2],3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_526,2,4,3,2,2,reversible,D1,N,['n/a']
12n_527,[2; 3],3,3,1,,reversible,D1,N,['n/a']
12n_528,3,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_529,[1; 2],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_530,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_531,[1; 2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_532,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_533,2,4,3,2,2,reversible,D1,N,['n/a']
12n_534,1,3,3,1,2,chiral,1,N,['n/a']
12n_535,1,2,3,1,,reversible,D1,N,['n/a']
12n_536,1,3,3,1,2,chiral,1,N,['n/a']
12n_537,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_538,2,4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_539,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_540,2,3,3,1,2,chiral,1,N,['n/a']
12n_541,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_542,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_543,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_544,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_545,2,3,3,1,2,chiral,1,N,['n/a']
12n_546,2,3,3,2,2,reversible,D2,Y,"['2/3', '2/3', '-5/9']"
12n_547,1,2,3,1,2,reversible,D2,Y,"['2/3', '2/3', '-7/11']"
12n_548,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_549,2,3,3,2,2,reversible,D3,N,['n/a']
12n_550,[1; 2],2,3,1,2,reversible,D2,Y,"['2/3', '-1/3', '-8/13']"
12n_551,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_552,1,3,3,1,,reversible,D1,N,['n/a']
12n_553,3,2,4,3,3,reversible,D2,Y,"['2/3', '2/3', '-2/3', '1/3']"
12n_554,3,2,4,3,3,reversible,D2,Y,"['2/3', '2/3', '-2/3', '-1/3']"
12n_555,3,3,4,3,3,reversible,D8,Y,"['2/3', '2/3', '2/3', '-1/3']"
12n_556,3,2,4,3,3,reversible,D4,Y,"['2/3', '-2/3', '2/3', '1/3']"
12n_557,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_558,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_559,2,3,3,1,2,chiral,Z2,Y,"['2/3', '-3/5', '-4/7']"
12n_560,1,3,3,1,2,chiral,1,N,['n/a']
12n_561,2,2,3,1,2,chiral,Z2,Y,"['2/3', '-3/5', '-4/5']"
12n_562,2,2,3,"[1, 2]",2,chiral,Z2,Y,"['2/3', '3/5', '-4/5']"
12n_563,[1; 2],2,3,1,2,chiral,1,N,['n/a']
12n_564,[1; 2],2,3,1,2,reversible,D2,Y,"['2/3', '-1/3', '-8/11']"
12n_565,2,3,3,2,2,chiral,Z2,Y,"['2/3', '-2/3', '5/9']"
12n_566,1,2,3,"[1, 2]",2,chiral,Z2,Y,"['2/3', '-2/3', '7/11']"
12n_567,2,3,3,2,2,chiral,1,N,['n/a']
12n_568,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_569,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_570,2,4,3,2,2,reversible,D1,Y,"['2/3', '-2/3', '5/6']"
12n_571,2,4,3,2,2,reversible,D2,Y,"['2/3', '2/3', '-5/6']"
12n_572,1,3,3,1,2,reversible,D1,Y,"['2/3', '-2/3', '7/10']"
12n_573,1,3,3,1,2,reversible,D2,Y,"['2/3', '2/3', '-7/10']"
12n_574,5,5,3,2,2,reversible,D2,Y,"['2/3', '-1/3', '-1/6']"
12n_575,4,4,3,1,1,reversible,D2,Y,"['2/3', '-1/3', '-3/10']"
12n_576,4,4,3,1,2,reversible,D2,Y,"['2/3', '-1/3', '-7/10']"
12n_577,[1; 2],3,3,1,2,reversible,D1,Y,"['2/3', '-2/3', '3/10']"
12n_578,[1; 2],3,3,1,2,reversible,D2,Y,"['2/3', '2/3', '-3/10']"
12n_579,1,3,3,1,,reversible,D1,N,['n/a']
12n_580,2,2,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_581,3,3,3,2,2,reversible,D2,Y,"['2/3', '-1/3', '-5/6']"
12n_582,2,2,3,2,2,reversible,D1,Y,"['2/3', '-2/3', '1/6']"
12n_583,2,2,3,2,2,reversible,D2,Y,"['2/3', '2/3', '-1/6']"
12n_584,1,3,3,1,2,chiral,1,N,['n/a']
12n_585,3,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_586,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_587,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_588,1,3,3,1,2,chiral,1,N,['n/a']
12n_589,2,3,3,1,2,chiral,1,N,['n/a']
12n_590,3,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_591,4,4,3,1,,reversible,D1,N,['n/a']
12n_592,2,4,3,2,2,reversible,D1,N,['n/a']
12n_593,2,3,3,1,2,chiral,1,N,['n/a']
12n_594,3,3,3,1,,reversible,D1,N,['n/a']
12n_595,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_596,2,3,3,1,,reversible,D1,N,['n/a']
12n_597,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_598,2,3,3,2,2,reversible,D1,N,['n/a']
12n_599,1,4,3,1,2,chiral,1,N,['n/a']
12n_600,[3; 4],3,3,2,2,reversible,D2,N,['n/a']
12n_601,2,3,3,2,2,reversible,D1,N,['n/a']
12n_602,2,3,3,2,2,reversible,D2,N,['n/a']
12n_603,3,4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_604,2,4,3,2,2,reversible,D1,N,['n/a']
12n_605,2,4,3,2,2,reversible,D2,N,['n/a']
12n_606,2,3,3,1,2,chiral,1,N,['n/a']
12n_607,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_608,[1; 2],2,3,1,2,chiral,1,N,['n/a']
12n_609,2,4,3,1,2,chiral,1,N,['n/a']
12n_610,1,4,3,1,,reversible,D1,N,['n/a']
12n_611,2,3,3,2,2,reversible,D1,N,['n/a']
12n_612,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_613,1,4,3,1,,reversible,D1,N,['n/a']
12n_614,1,3,3,1,2,chiral,1,N,['n/a']
12n_615,2,4,3,1,,reversible,D1,N,['n/a']
12n_616,1,3,3,1,2,chiral,1,N,['n/a']
12n_617,2,3,3,2,2,chiral,1,N,['n/a']
12n_618,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_619,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_620,1,3,3,1,2,chiral,1,N,['n/a']
12n_621,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_622,2,4,3,2,2,chiral,1,N,['n/a']
12n_623,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_624,3,4,3,1,,reversible,D1,N,['n/a']
12n_625,[1; 2],4,3,1,,reversible,D1,N,['n/a']
12n_626,3,3,3,2,2,chiral,Z2,N,['n/a']
12n_627,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_628,1,3,3,1,,reversible,D1,N,['n/a']
12n_629,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_630,[2; 3],3,3,2,2,reversible,D1,N,['n/a']
12n_631,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_632,[1; 2],4,3,1,,reversible,D1,N,['n/a']
12n_633,1,3,3,1,2,chiral,1,N,['n/a']
12n_634,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_635,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_636,2,3,3,2,2,reversible,D1,N,['n/a']
12n_637,2,3,3,2,2,reversible,D2,N,['n/a']
12n_638,3,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_639,3,4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_640,4,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_641,2,4,3,1,2,chiral,1,N,['n/a']
12n_642,[3; 4],2,4,3,3,reversible,D8,Y,"['2/3', '-1/3', '-1/3', '-1/3']"
12n_643,2,3,3,2,2,reversible,D1,N,['n/a']
12n_644,3,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_645,1,3,3,1,2,chiral,1,N,['n/a']
12n_646,1,4,3,1,2,chiral,1,N,['n/a']
12n_647,4,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_648,3,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_649,2,4,3,1,2,chiral,1,N,['n/a']
12n_650,1,2,3,1,,reversible,D1,N,['n/a']
12n_651,2,3,3,2,2,reversible,D1,N,['n/a']
12n_652,2,4,3,2,2,chiral,1,N,['n/a']
12n_653,3,4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_654,3,3,3,2,2,reversible,D1,N,['n/a']
12n_655,3,3,3,1,2,chiral,1,N,['n/a']
12n_656,1,3,3,1,2,chiral,1,N,['n/a']
12n_657,[1; 2],4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_658,2,4,3,1,2,chiral,1,N,['n/a']
12n_659,2,3,3,1,2,chiral,1,N,['n/a']
12n_660,3,3,3,2,2,reversible,D1,N,['n/a']
12n_661,2,3,3,1,2,chiral,1,N,['n/a']
12n_662,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_663,[1; 2],4,3,1,,reversible,D1,N,['n/a']
12n_664,[1; 2],4,3,1,,reversible,D2,N,['n/a']
12n_665,2,3,3,1,2,chiral,1,N,['n/a']
12n_666,2,4,3,2,2,reversible,D1,N,['n/a']
12n_667,1,3,3,1,,reversible,D1,N,['n/a']
12n_668,2,4,3,1,,reversible,D1,N,['n/a']
12n_669,2,3,3,2,2,reversible,D1,N,['n/a']
12n_670,[1; 2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_671,3,4,3,1,,reversible,D1,N,['n/a']
12n_672,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_673,[1; 2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_674,3,4,3,1,2,chiral,1,N,['n/a']
12n_675,[1; 2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_676,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_677,2,3,3,1,2,chiral,1,N,['n/a']
12n_678,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_679,5,5,3,1,2,chiral,1,N,['n/a']
12n_680,4,4,3,1,2,chiral,1,N,['n/a']
12n_681,[1; 2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_682,3,4,3,1,2,chiral,Z2,N,['n/a']
12n_683,2,4,3,1,2,chiral,1,N,['n/a']
12n_684,2,4,3,1,2,chiral,1,N,['n/a']
12n_685,2,3,3,1,2,chiral,1,N,['n/a']
12n_686,2,4,3,1,2,chiral,1,N,['n/a']
12n_687,1,3,3,1,2,chiral,1,N,['n/a']
12n_688,5,5,3,1,2,chiral,1,N,['n/a']
12n_689,4,4,3,1,2,chiral,1,N,['n/a']
12n_690,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_691,4,4,3,1,,reversible,D1,N,['n/a']
12n_692,4,4,3,1,,reversible,D1,N,['n/a']
12n_693,3,4,3,1,2,chiral,1,N,['n/a']
12n_694,4,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_695,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_696,3,4,3,1,2,chiral,1,N,['n/a']
12n_697,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_698,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_699,2,2,3,1,2,chiral,1,N,['n/a']
12n_700,[2; 3],3,3,1,,reversible,D1,N,['n/a']
12n_701,[2; 3],2,3,2,2,reversible,D1,N,['n/a']
12n_702,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_703,2,4,3,1,2,chiral,1,N,['n/a']
12n_704,1,2,3,1,2,chiral,1,N,['n/a']
12n_705,1,3,3,1,2,chiral,1,N,['n/a']
12n_706,2,4,3,2,2,fully amphicheiral,D6,N,['n/a']
12n_707,[2; 3],4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_708,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_709,1,4,3,1,2,chiral,1,N,['n/a']
12n_710,1,3,3,1,2,chiral,1,N,['n/a']
12n_711,[1; 2],4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_712,2,3,3,1,2,chiral,1,N,['n/a']
12n_713,2,3,3,1,2,chiral,1,N,['n/a']
12n_714,2,3,3,2,2,chiral,1,N,['n/a']
12n_715,1,2,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_716,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_717,2,3,3,2,2,reversible,D1,N,['n/a']
12n_718,1,3,3,1,,reversible,D1,N,['n/a']
12n_719,1,3,3,1,2,chiral,1,N,['n/a']
12n_720,2,3,3,1,2,chiral,1,N,['n/a']
12n_721,[1; 2; 3],4,3,1,1,reversible,D1,Y,"['1/2', '4/5', '-4/5']"
12n_722,3,4,3,1,1,reversible,D2,Y,"['1/2', '4/5', '-1/5']"
12n_723,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '4/7', '-4/5']"
12n_724,2,3,3,1,1,reversible,D1,Y,"['1/2', '4/7', '-1/5']"
12n_725,5,5,3,1,1,reversible,D2,Y,"['1/2', '-4/5', '1/5']"
12n_726,2,2,3,1,1,reversible,D2,Y,"['1/2', '4/7', '-3/7']"
12n_727,1,3,3,1,2,chiral,1,N,['n/a']
12n_728,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_729,2,3,3,1,2,chiral,1,N,['n/a']
12n_730,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_731,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_732,1,3,3,1,2,chiral,1,N,['n/a']
12n_733,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_734,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_735,[1; 2],2,3,1,2,chiral,1,N,['n/a']
12n_736,1,3,3,1,2,chiral,1,N,['n/a']
12n_737,2,3,3,2,2,reversible,D1,N,['n/a']
12n_738,2,3,3,1,2,chiral,1,N,['n/a']
12n_739,2,4,3,1,,reversible,D1,N,['n/a']
12n_740,1,3,3,1,,reversible,D1,N,['n/a']
12n_741,[1; 2],3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_742,2,3,3,2,2,reversible,D1,N,['n/a']
12n_743,2,2,3,1,,reversible,D1,N,['n/a']
12n_744,2,3,3,1,,reversible,D1,N,['n/a']
12n_745,2,3,3,2,2,reversible,D1,N,['n/a']
12n_746,2,3,3,2,2,reversible,D1,N,['n/a']
12n_747,2,4,3,1,2,chiral,1,N,['n/a']
12n_748,1,4,3,1,2,chiral,1,N,['n/a']
12n_749,2,3,3,1,,reversible,D1,N,['n/a']
12n_750,3,3,3,1,,reversible,D2,N,['n/a']
12n_751,[1; 2],4,3,1,,reversible,D1,N,['n/a']
12n_752,2,3,3,2,2,reversible,D1,N,['n/a']
12n_753,2,3,3,1,2,chiral,1,N,['n/a']
12n_754,1,4,3,1,,reversible,D1,N,['n/a']
12n_755,2,3,3,1,2,chiral,1,N,['n/a']
12n_756,2,3,3,2,2,reversible,D1,N,['n/a']
12n_757,2,3,3,2,2,chiral,1,N,['n/a']
12n_758,[3; 4],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_759,2,2,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_760,2,3,3,2,2,reversible,D1,N,['n/a']
12n_761,2,4,3,1,2,chiral,1,N,['n/a']
12n_762,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_763,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_764,[3; 4],3,3,2,2,reversible,D1,N,['n/a']
12n_765,2,3,3,1,2,chiral,1,N,['n/a']
